0	828692.1	695075.8	828692.1	567428.7	444232.9	567428.7	333411.3	300775.4	526285.8	2398296.72	2607516.7	2226781.6	1452318.1	2226781.6	2194163.58	2477501.441	2477501.441	2476775.739	2310323.4	1878600.1	1265417.7	1932753.36	1922861.2	1172428.3	1918690.66	1172428.3	1278591.2	1932753.36	1918690.66	1097734.4	375344.348	1145958.73	375344.348	586085.04	1232940.84	374622.2975	375157.5118	375344.348	375344.348	375344.348	375344.348	1237947.6	584475.23	1.19E+06	1.19E+06	1.19E+06	1.19E+06	1378939.43	1094704.7	1115033.71	1143871.28	1.09E+06	582804.54	563411.94	1115033.71	1.09E+06	1277144.37	523038.5	375157.5118	578361.34	375344.348	543237.63	1226004.42	614052.18	966950.4	622274.28	375344.348	1150550.945	1373220.844	1372975.651	800203.6	1127953.2	1127953.2	1397696.89	1.19E+06	2704997.1	2843148.6	3060425.1	3060425.1	2807758.3	2704997.1	3033939.65	1818188.44	1674390.44	1618553.65	1603079.02	2424972.85	2378847.04	1816198.99	1818188.44	2429570.305	2854004.7	1816198.99	2424901.179	2728557.2	1534368.7	1676723.27	2474625.793	1934788.4	2351557.653	2549398.16	2474625.793	2469923.303	2547773.87	2479034.951	2398296.72	2424972.85	2429570.305	2435677.93	2378847.04	2344950.82	2344950.82	1791940.76	2972433.23	2350036.25	2843148.6	2572978.8	2888644.6
828692.1	0	222368.5	0	398551.7	843316.8	398551.7	567876.2	789964	499843.6	2288737.69	2526432.7	2058441.32	1719283.3	2058441.32	2026824.98	2370817.496	2370817.496	2369717.869	2243954.4	1561171.2	704640	1671065.97	1612546.5	889135.5	1666980.16	889135.5	644004.6	1671065.97	1666980.16	1306228.79	1120276.274	1356761.812	1120276.274	1197745.44	1766786.109	1117980.679	1118106.336	1120276.274	1120276.274	1120276.274	1120276.274	1597206.2	1170960.16	1.50E+06	1.50E+06	1.50E+06	1.50E+06	1908806.5	1274729.69	1264534.08	1337571.83	1.29E+06	1344873.91	1319973.13	1264534.08	1.29E+06	1804213.14	1204436.7	1118106.336	1132104.32	1120276.274	1005273.64	1759256.714	1022421.19	1578278.1	1014887.87	1120276.274	1364410.418	1910561.023	1909591.276	1426559	1530147	1530147	1905713.4	1.50E+06	3165720.1	2986309.5	3519119.1	3519119.1	3415866.8	3165720.1	3589602.18	2326272.38	2182920.2	2119807.85	2105460.98	2649192.931	2551644.07	2334612.27	2326272.38	2656337.358	3312136.9	2334612.27	2649829.358	2966448.5	2074535.6	2189502.31	2688669.877	2405658.9	2487953.639	2659171.86	2688669.877	2683858	2657958.41	2692788.027	2288737.69	2649192.931	2656337.358	2659247.36	2551644.07	2527700.77	2527700.77	2307769.25	3540863.34	2484028.074	2986309.5	3040123.5	3322713.9
695075.8	222368.5	0	222368.5	182343.5	632218.2	182343.5	511445.1	596658.1	282774.9	2126156.9	2360524.8	1905462.01	1501634.2	1905462.01	1873215.14	2208484.49	2208484.49	2207448.444	2072641.8	1436930.1	640748.2	1534070.51	1487368.1	731291.7	1527379.55	731291.7	618297.9	1534070.51	1527379.55	1088130.97	940340.269	1139143.236	940340.269	991911	1546787.115	937778.4087	937802.3424	940340.269	940340.269	940340.269	940340.269	1375308.6	962993.62	1.28E+06	1.28E+06	1.28E+06	1.28E+06	1688089.15	1057970.94	1049814.92	1120790.68	1.08E+06	1161902.12	1136120.82	1049814.92	1.08E+06	1583754.17	1008433.4	937802.3424	921878.99	940340.269	791174.39	1539264.701	804051.93	1365302.9	795836.51	940340.269	1146698.403	1690145.006	1689147.598	1217296.8	1307781.4	1307781.4	1684262.83	1.28E+06	2943805.2	2788012.6	3297457.8	3297457.8	3196044.6	2943805.2	3367650.94	2104188.35	1960993.51	1897818.47	1883511.24	2440300.539	2347603.27	2112712.38	2104188.35	2447232.254	3090365	2112712.38	2440871.547	2757527.8	1853744.8	1967656.7	2480960.818	2183298.1	2287775.14	2463449.7	2480960.818	2476137.736	2462174.53	2485127.148	2126156.9	2440300.539	2447232.254	2450463.74	2347603.27	2322434.06	2322434.06	2085845.19	3319257.22	2284118.171	2788012.6	2818027.1	3101621.9
828692.1	0	222368.5	0	398551.7	843316.8	398551.7	567876.2	789964	499843.6	2288737.69	2526432.7	2058441.32	1719283.3	2058441.32	2026824.98	2370817.496	2370817.496	2369717.869	2243954.4	1561171.2	704640	1671065.97	1612546.5	889135.5	1666980.16	889135.5	644004.6	1671065.97	1666980.16	1306228.79	1120276.274	1356761.812	1120276.274	1197745.44	1766786.109	1117980.679	1118106.336	1120276.274	1120276.274	1120276.274	1120276.274	1597206.2	1170960.16	1.50E+06	1.50E+06	1.50E+06	1.50E+06	1908806.5	1274729.69	1264534.08	1337571.83	1.29E+06	1344873.91	1319973.13	1264534.08	1.29E+06	1804213.14	1204436.7	1118106.336	1132104.32	1120276.274	1005273.64	1759256.714	1022421.19	1578278.1	1014887.87	1120276.274	1364410.418	1910561.023	1909591.276	1426559	1530147	1530147	1905713.4	1.50E+06	3165720.1	2986309.5	3519119.1	3519119.1	3415866.8	3165720.1	3589602.18	2326272.38	2182920.2	2119807.85	2105460.98	2649192.931	2551644.07	2334612.27	2326272.38	2656337.358	3312136.9	2334612.27	2649829.358	2966448.5	2074535.6	2189502.31	2688669.877	2405658.9	2487953.639	2659171.86	2688669.877	2683858	2657958.41	2692788.027	2288737.69	2649192.931	2656337.358	2659247.36	2551644.07	2527700.77	2527700.77	2307769.25	3540863.34	2484028.074	2986309.5	3040123.5	3322713.9
567428.7	398551.7	182343.5	398551.7	0	449924.7	0	470952.1	422478.8	101322.9	2055683.44	2284855.4	1847590.1	1351839	1847590.1	1814899.91	2137805.384	2137805.384	2136849.213	1992077.6	1415502.3	703673.2	1497769.88	1464187.6	692681.3	1488351.96	692681.3	711213.7	1497769.88	1488351.96	939299.12	771034.555	991281.836	771034.555	810228.59	1368349.572	768327.7212	768288.0735	771034.555	771034.555	771034.555	771034.555	1211158.1	780923.34	1.12E+06	1.12E+06	1.12E+06	1.12E+06	1510722.84	913043.51	910052.6	975286.57	9.28E+05	989480.25	963332	910052.6	9.27E+05	1405973.9	830085.3	768288.0735	739571.88	771034.555	609039.86	1360818.602	623903.66	1183104.7	616344.34	771034.555	998530.001	1512284.82	1511330.152	1035011	1137874.3	1137874.3	1508476.82	1.12E+06	2778009.9	2669143.2	3132812.1	3132812.1	3017342.8	2778009.9	3193199.07	1930596.62	1786699.89	1723823.72	1709342.92	2305626.304	2221166.35	1938263.92	1930596.62	2312175.639	2925268.5	1938263.92	2306083.311	2622181.3	1676484.9	1793037.07	2348207.07	2013611.1	2167497.927	2349150.84	2348207.07	2343376.025	2347791.51	2352444.866	2055683.44	2305626.304	2312175.639	2315954.01	2221166.35	2194101.74	2194101.74	1911503.02	3143648.11	2164258.315	2669143.2	2651142	2939405.7
444232.9	843316.8	632218.2	843316.8	449924.7	0	449924.7	629168.2	146100.5	351026.9	1955146.13	2163334.4	1788622.3	1037432.3	1788622.3	1756172.91	2034046.137	2034046.137	2033335.154	1866178.9	1472386.5	1001484.6	1512655.46	1513599.5	802964	1496973.98	802964	1052796.5	1512655.46	1496973.98	660443.47	395195.614	710397.038	395195.614	362524.28	938637.93	392011.907	391626.282	395195.614	395195.614	395195.614	395195.614	846971.3	331575.26	7.82E+05	7.82E+05	7.82E+05	7.83E+05	1084523.9	653846.78	672089.5	705764.77	6.52E+05	582767.21	555991.35	672089.5	6.52E+05	978872.97	399876.9	391626.282	289664.2	395195.614	164829.34	931132.783	204702.87	734978.8	205325.05	395195.614	715613.896	1083978.149	1083212.438	585086.5	751546.5	751546.5	1088912.29	7.82E+05	2384948.1	2418664.8	2741745.3	2741745.3	2581557	2384948.1	2771147.68	1516071.41	1370596.64	1309377.64	1294354.66	2014321.524	1956439.25	1520536.07	1516071.41	2019591.499	2533703.6	1520536.07	2014423.022	2324071.7	1249569.8	1375646.82	2061996.093	1612495.3	1922422.087	2117644.12	2061996.093	2057224.268	2116068.4	2066377.197	1955146.13	2014321.524	2019591.499	2024970.95	1956439.25	1924218.1	1924218.1	1494337.16	2717948.72	1920502.933	2418664.8	2255239.4	2556762.3
567428.7	398551.7	182343.5	398551.7	0	449924.7	0	470952.1	422478.8	101322.9	2055683.44	2284855.4	1847590.1	1351839	1847590.1	1814899.91	2137805.384	2137805.384	2136849.213	1992077.6	1415502.3	703673.2	1497769.88	1464187.6	692681.3	1488351.96	692681.3	711213.7	1497769.88	1488351.96	939299.12	771034.555	991281.836	771034.555	810228.59	1368349.572	768327.7212	768288.0735	771034.555	771034.555	771034.555	771034.555	1211158.1	780923.34	1.12E+06	1.12E+06	1.12E+06	1.12E+06	1510722.84	913043.51	910052.6	975286.57	9.28E+05	989480.25	963332	910052.6	9.27E+05	1405973.9	830085.3	768288.0735	739571.88	771034.555	609039.86	1360818.602	623903.66	1183104.7	616344.34	771034.555	998530.001	1512284.82	1511330.152	1035011	1137874.3	1137874.3	1508476.82	1.12E+06	2778009.9	2669143.2	3132812.1	3132812.1	3017342.8	2778009.9	3193199.07	1930596.62	1786699.89	1723823.72	1709342.92	2305626.304	2221166.35	1938263.92	1930596.62	2312175.639	2925268.5	1938263.92	2306083.311	2622181.3	1676484.9	1793037.07	2348207.07	2013611.1	2167497.927	2349150.84	2348207.07	2343376.025	2347791.51	2352444.866	2055683.44	2305626.304	2312175.639	2315954.01	2221166.35	2194101.74	2194101.74	1911503.02	3143648.11	2164258.315	2669143.2	2651142	2939405.7
333411.3	567876.2	511445.1	567876.2	470952.1	629168.2	470952.1	0	496117.4	494107.9	2496559.73	2719404.6	2299724.07	1664761.2	2299724.07	2266896.54	2578025.733	2578025.733	2577148.645	2423377.5	1884902.7	1147580	1962852.71	1933149.9	1161436.8	1952422.95	1161436.8	1129727.7	1962852.71	1952422.95	1274795.44	701986.245	1326480.612	701986.245	881016.17	1524528.828	700858.2463	701308.675	701986.245	701986.245	701986.245	701986.245	1475114.4	870468.87	1.41E+06	1.41E+06	1.41E+06	1.41E+06	1671974.73	1260827.28	1270743.48	1317909.27	1.27E+06	915351.65	895249.11	1270743.48	1.27E+06	1567667.39	837454.6	701308.675	851772.29	701986.245	775450.27	1517291.343	831393.04	1274344.2	833790.48	701986.245	1332441.81	1668183.925	1667740.415	1107760.1	1375811.6	1375811.6	1685012.32	1.41E+06	2992392.5	3036948.8	3349108.7	3349108.7	3127759.3	2992392.5	3344627.36	2111007.15	1965749.94	1907274.37	1891901.96	2640987.551	2577426.05	2111645.38	2111007.15	2646459.288	3141549.5	2111645.38	2641143.587	2952037.3	1832290.4	1969230	2687914.923	2218974.7	2537517.07	2728801.61	2687914.923	2683123.957	2727298.46	2692279.328	2496559.73	2640987.551	2646459.288	2651605.6	2577426.05	2546404.33	2546404.33	2086487.05	3285500.45	2535156.582	3036948.8	2861230.3	3170205.6
300775.4	789964	596658.1	789964	422478.8	146100.5	422478.8	496117.4	0	338572	2097547.73	2307388.4	1926928.93	1178581.7	1926928.93	1894358.51	2176807.478	2176807.478	2176078.058	2010120.8	1592785.4	1055552.7	1640253.25	1635585.9	902707.6	1625427.99	902707.6	1091852.7	1640253.25	1625427.99	806232.57	350417.989	855945.955	350417.989	417229.39	1040356.85	347589.9517	347491.644	350417.989	350417.989	350417.989	350417.989	980555.9	396816.19	9.22E+05	9.22E+05	9.22E+05	9.22E+05	1187691.15	799946.68	817985.85	851678.94	7.98E+05	567002.06	540861.66	817985.85	7.98E+05	1082383.44	414491.2	347491.644	368069.77	350417.989	279333.35	1032965.484	337793.4	811009.8	342025.42	350417.989	861058.65	1185392.124	1184795.871	650083.1	879789.8	879789.8	1196948.65	9.22E+05	2501091.9	2562831	2857995.9	2857995.9	2669218	2501091.9	2870561.55	1624367.97	1478749.59	1418954.84	1403703	2155340.072	2100070.59	1626785.68	1624367.97	2160451.998	2650151.5	1626785.68	2155400.247	2463765.3	1350777.8	1482945.35	2203507.012	1727535.6	2067330.411	2263007.7	2203507.012	2198749.013	2261424.55	2207896.833	2097547.73	2155340.072	2160451.998	2166008.67	2100070.59	2067485.56	2067485.56	1601091.67	2814705.97	2065478.994	2562831	2370465.2	2676663.7
526285.8	499843.6	282774.9	499843.6	101322.9	351026.9	101322.9	494107.9	338572	0	2006909.15	2232700.6	1806379.82	1262725.3	1806379.82	1773569.52	2088697.543	2088697.543	2087787.144	1938008.4	1396778.1	740972.9	1470197.56	1444150.1	674548.1	1459316.25	674548.1	763555.1	1470197.56	1459316.25	851974.55	688979.484	904256.661	688979.484	712776.39	1267191.519	686141.73	686036.9615	688979.484	688979.484	688979.484	688979.484	1115302.4	682560.11	1.03E+06	1.03E+06	1.03E+06	1.03E+06	1409764.57	828030.32	827989.45	889628.89	8.41E+05	903243.91	876804.53	827989.45	8.40E+05	1304936.93	737670.9	686036.9615	640308.93	688979.484	508463.38	1259659.605	522588.02	1082613.1	515099.48	688979.484	911306.814	1411222.727	1410276.623	935764.6	1039567.8	1039567.8	1407918.35	1.03E+06	2680665.8	2593727	3035847.5	3035847.5	2916104.2	2680665.8	3092857.43	1830624.26	1686532.99	1623761.1	1609228.65	2222670.143	2142440.04	1838027.08	1830624.26	2229023.571	2828166.6	1838027.08	2223070.256	2538607	1575535.4	1692770.42	2266158.773	1914969.5	2091997.367	2276462.48	2266158.773	2261328.837	2275061.66	2270427.64	2006909.15	2222670.143	2229023.571	2233068.55	2142440.04	2114450.72	2114450.72	1811301.83	3043004.88	2088977.752	2593727	2553405	2843448.6
